Time,LSensor,RSensor,NLSensor,NRSensor,LSpeed,RSpeed,
19.778, 212, 166, 0, 0, 30, 30,
19.811, 212, 164, 0, 0, 30, 30,
19.811, 212, 163, 0, 0, 30, 30,
19.811, 204, 153, 0, 0, 30, 30,
19.811, 227, 181, 0, 6, 30, 30,
19.811, 274, 226, 268, 287, 30, 30,
19.811, 260, 203, 172, 143, 30, 30,
19.844, 258, 211, 158, 193, 30, 30,
19.844, 248, 200, 89, 125, 30, 30,
19.844, 233, 186, 0, 37, 30, 30,
19.844, 223, 173, 0, 0, 30, 30,
19.844, 222, 172, 0, 0, 30, 30,
19.844, 223, 172, 0, 0, 30, 30,
19.877, 229, 182, 0, 12, 30, 30,
19.877, 255, 209, 137, 181, 30, 30,
19.877, 247, 205, 82, 156, 30, 30,
19.877, 248, 206, 89, 162, 30, 30,
19.877, 260, 219, 172, 243, 60, 0,
19.877, 261, 216, 179, 225, 60, 0,
19.910, 280, 237, 310, 356, 60, 0,
19.910, 243, 199, 55, 118, 60, 0,
19.910, 242, 198, 48, 112, 60, 0,
19.910, 237, 196, 13, 100, 60, 0,
19.910, 238, 197, 20, 106, 60, 0,
19.910, 234, 197, 0, 106, 60, 0,
19.910, 232, 193, 0, 81, 60, 0,
19.944, 232, 188, 0, 50, 60, 0,
19.944, 232, 186, 0, 37, 60, 0,
19.944, 231, 189, 0, 56, 60, 0,
19.944, 233, 193, 0, 81, 60, 0,
19.944, 231, 202, 0, 137, 60, 0,
19.944, 222, 187, 0, 43, 60, 0,
19.977, 218, 186, 0, 37, 60, 0,
19.977, 214, 185, 0, 31, 60, 0,
19.977, 210, 178, 0, 0, 0, 60,
19.977, 206, 170, 0, 0, 0, 60,
19.977, 211, 173, 0, 0, 30, 30,
19.977, 215, 177, 0, 0, 30, 30,
20.010, 247, 208, 82, 175, 30, 30,
20.010, 235, 211, 0, 193, 30, 30,
20.010, 220, 184, 0, 25, 30, 30,
20.010, 231, 193, 0, 81, 30, 30,
20.010, 230, 191, 0, 68, 30, 30,
20.010, 253, 211, 124, 193, 30, 30,
20.043, 234, 188, 0, 50, 30, 30,
20.043, 227, 195, 0, 93, 30, 30,
20.043, 220, 188, 0, 50, 30, 30,
20.043, 221, 191, 0, 68, 30, 30,
20.043, 209, 180, 0, 0, 30, 30,
20.043, 206, 175, 0, 0, 30, 30,
20.076, 207, 178, 0, 0, 30, 30,
20.076, 210, 185, 0, 31, 30, 30,
20.076, 212, 192, 0, 75, 30, 30,
20.076, 212, 194, 0, 87, 30, 30,
20.076, 209, 192, 0, 75, 30, 30,
20.076, 208, 188, 0, 50, 60, 0,
20.076, 213, 190, 0, 62, 60, 0,
20.109, 211, 180, 0, 0, 0, 60,
20.109, 213, 180, 0, 0, 0, 60,
20.109, 223, 188, 0, 50, 60, 0,
20.109, 198, 167, 0, 0, 0, 60,
20.109, 223, 192, 0, 75, 60, 0,
20.109, 257, 227, 151, 293, 60, 0,
20.143, 222, 194, 0, 87, 60, 0,
20.143, 224, 194, 0, 87, 60, 0,
20.143, 220, 191, 0, 68, 60, 0,
20.143, 214, 185, 0, 31, 60, 0,
20.143, 214, 183, 0, 18, 60, 0,
20.143, 214, 183, 0, 18, 60, 0,
20.176, 224, 193, 0, 81, 60, 0,
20.176, 223, 196, 0, 100, 60, 0,
20.176, 219, 192, 0, 75, 60, 0,
20.176, 215, 192, 0, 75, 60, 0,
20.176, 219, 200, 0, 125, 60, 0,
20.176, 217, 198, 0, 112, 60, 0,
20.176, 214, 192, 0, 75, 60, 0,
20.209, 214, 194, 0, 87, 60, 0,
20.209, 213, 196, 0, 100, 60, 0,
20.209, 214, 197, 0, 106, 60, 0,
20.209, 213, 200, 0, 125, 60, 0,
20.209, 213, 198, 0, 112, 60, 0,
20.209, 213, 198, 0, 112, 60, 0,
20.242, 227, 214, 0, 212, 60, 0,
20.242, 223, 221, 0, 256, 60, 0,
20.242, 220, 202, 0, 137, 60, 0,
20.242, 229, 219, 0, 243, 60, 0,
20.242, 236, 227, 6, 293, 60, 0,
20.242, 175, 166, 0, 0, 0, 60,
20.275, 259, 242, 165, 387, 60, 0,
20.275, 260, 258, 172, 487, 60, 0,
20.275, 280, 278, 310, 612, 60, 0,
20.275, 274, 281, 268, 631, 60, 0,
20.275, 276, 282, 282, 637, 60, 0,
20.275, 284, 294, 337, 712, 60, 0,
20.308, 267, 282, 220, 637, 60, 0,
20.308, 264, 279, 200, 618, 60, 0,
20.308, 295, 311, 413, 818, 60, 0,
20.308, 332, 348, 668, 1000, 60, 0,
20.308, 309, 323, 510, 893, 60, 0,
20.308, 344, 356, 751, 1000, 60, 0,
20.342, 330, 341, 655, 1000, 60, 0,
20.342, 327, 337, 634, 981, 60, 0,
20.342, 343, 352, 744, 1000, 60, 0,
20.342, 352, 358, 806, 1000, 60, 0,
20.342, 345, 359, 758, 1000, 60, 0,
20.342, 396, 402, 1000, 1000, 0, 60,
20.375, 409, 402, 1000, 1000, 0, 60,
20.375, 426, 420, 1000, 1000, 0, 60,
20.375, 423, 417, 1000, 1000, 0, 60,
20.375, 430, 421, 1000, 1000, 0, 60,
20.375, 433, 425, 1000, 1000, 0, 60,
20.375, 357, 349, 841, 1000, 60, 0,
20.408, 365, 349, 896, 1000, 30, 30,
20.408, 369, 349, 924, 1000, 30, 30,
20.408, 375, 354, 965, 1000, 30, 30,
20.408, 378, 359, 986, 1000, 30, 30,
20.408, 378, 359, 986, 1000, 30, 30,
20.408, 395, 362, 1000, 1000, 30, 30,
20.408, 395, 367, 1000, 1000, 30, 30,
20.441, 388, 362, 1000, 1000, 30, 30,
20.441, 381, 356, 1000, 1000, 30, 30,
20.441, 398, 388, 1000, 1000, 30, 30,
20.441, 422, 386, 1000, 1000, 30, 30,
20.441, 470, 451, 1000, 1000, 30, 30,
20.441, 439, 416, 1000, 1000, 30, 30,
20.474, 455, 422, 1000, 1000, 30, 30,
20.474, 474, 439, 1000, 1000, 30, 30,
20.474, 452, 424, 1000, 1000, 30, 30,
20.474, 469, 440, 1000, 1000, 30, 30,
20.474, 488, 448, 1000, 1000, 30, 30,
20.474, 476, 441, 1000, 1000, 30, 30,
20.507, 480, 455, 1000, 1000, 30, 30,
20.507, 453, 434, 1000, 1000, 30, 30,
20.507, 466, 434, 1000, 1000, 30, 30,
20.507, 470, 441, 1000, 1000, 30, 30,
20.507, 466, 437, 1000, 1000, 30, 30,
20.507, 458, 426, 1000, 1000, 30, 30,
20.541, 460, 426, 1000, 1000, 30, 30,
20.541, 466, 434, 1000, 1000, 30, 30,
20.541, 482, 450, 1000, 1000, 30, 30,
20.541, 494, 461, 1000, 1000, 30, 30,
20.541, 446, 414, 1000, 1000, 30, 30,
20.541, 465, 433, 1000, 1000, 30, 30,
20.574, 444, 419, 1000, 1000, 30, 30,
20.574, 462, 435, 1000, 1000, 30, 30,
20.574, 470, 448, 1000, 1000, 30, 30,
20.574, 464, 438, 1000, 1000, 30, 30,
20.574, 476, 451, 1000, 1000, 30, 30,
20.574, 472, 445, 1000, 1000, 30, 30,
20.607, 470, 444, 1000, 1000, 30, 30,
20.607, 471, 444, 1000, 1000, 30, 30,
20.607, 477, 451, 1000, 1000, 30, 30,
20.607, 480, 451, 1000, 1000, 30, 30,
20.607, 481, 449, 1000, 1000, 30, 30,
20.607, 477, 445, 1000, 1000, 30, 30,
20.640, 476, 443, 1000, 1000, 30, 30,
20.640, 475, 443, 1000, 1000, 30, 30,
20.640, 475, 442, 1000, 1000, 30, 30,
20.640, 474, 442, 1000, 1000, 30, 30,
20.640, 479, 448, 1000, 1000, 30, 30,
20.640, 473, 442, 1000, 1000, 30, 30,
20.673, 472, 440, 1000, 1000, 30, 30,
20.673, 471, 440, 1000, 1000, 30, 30,
20.673, 472, 440, 1000, 1000, 30, 30,
20.673, 472, 441, 1000, 1000, 30, 30,
20.673, 482, 450, 1000, 1000, 30, 30,
20.673, 472, 441, 1000, 1000, 30, 30,
20.706, 471, 441, 1000, 1000, 30, 30,
20.706, 470, 440, 1000, 1000, 30, 30,
20.706, 475, 443, 1000, 1000, 30, 30,
20.706, 469, 440, 1000, 1000, 30, 30,
20.706, 473, 442, 1000, 1000, 30, 30,
20.706, 492, 453, 1000, 1000, 30, 30,
20.739, 487, 456, 1000, 1000, 30, 30,
20.739, 483, 456, 1000, 1000, 30, 30,
20.739, 489, 465, 1000, 1000, 30, 30,
20.739, 498, 470, 1000, 1000, 30, 30,
20.739, 476, 450, 1000, 1000, 30, 30,
20.739, 482, 455, 1000, 1000, 30, 30,
20.739, 484, 457, 1000, 1000, 30, 30,
20.773, 481, 455, 1000, 1000, 30, 30,
20.773, 477, 452, 1000, 1000, 30, 30,
20.773, 477, 448, 1000, 1000, 30, 30,
20.773, 491, 469, 1000, 1000, 30, 30,
20.773, 484, 459, 1000, 1000, 30, 30,
20.773, 485, 461, 1000, 1000, 30, 30,
20.806, 501, 481, 1000, 1000, 30, 30,
20.806, 496, 473, 1000, 1000, 30, 30,
20.806, 493, 468, 1000, 1000, 30, 30,
20.806, 505, 478, 1000, 1000, 30, 30,
20.806, 477, 452, 1000, 1000, 30, 30,
20.806, 497, 470, 1000, 1000, 30, 30,
20.839, 491, 466, 1000, 1000, 30, 30,
20.839, 487, 463, 1000, 1000, 30, 30,
20.839, 500, 479, 1000, 1000, 30, 30,
20.839, 483, 456, 1000, 1000, 30, 30,
20.839, 488, 466, 1000, 1000, 30, 30,
20.839, 496, 471, 1000, 1000, 30, 30,
20.872, 491, 467, 1000, 1000, 30, 30,
20.872, 489, 464, 1000, 1000, 30, 30,
20.872, 492, 467, 1000, 1000, 30, 30,
20.872, 493, 468, 1000, 1000, 30, 30,
20.872, 484, 460, 1000, 1000, 30, 30,
20.872, 475, 444, 1000, 1000, 30, 30,
20.905, 443, 413, 1000, 1000, 30, 30,
20.905, 441, 411, 1000, 1000, 30, 30,
20.905, 441, 410, 1000, 1000, 30, 30,
20.905, 442, 410, 1000, 1000, 30, 30,
20.905, 442, 410, 1000, 1000, 30, 30,
20.905, 442, 411, 1000, 1000, 30, 30,
20.939, 446, 415, 1000, 1000, 30, 30,
20.939, 444, 411, 1000, 1000, 30, 30,
20.939, 445, 412, 1000, 1000, 30, 30,
20.939, 444, 411, 1000, 1000, 30, 30,
20.939, 445, 412, 1000, 1000, 30, 30,
20.939, 446, 414, 1000, 1000, 30, 30,
20.972, 444, 414, 1000, 1000, 30, 30,
20.972, 447, 414, 1000, 1000, 30, 30,
20.972, 446, 414, 1000, 1000, 30, 30,
20.972, 445, 414, 1000, 1000, 30, 30,
20.972, 445, 414, 1000, 1000, 30, 30,
20.972, 445, 414, 1000, 1000, 30, 30,
